schema_version,record_type,source_name,source_url,title,url,published_date,author,summary,full_text,collected_at
1.0,NEWS,TechCrunch AI,https://techcrunch.com/2026/08/29/sony-music-warner-sue-anthropic-alleging-a-brazen-campaign-of-intellectual-property-theft/,"Sony Music, Warner sue Anthropic, alleging a “brazen campaign” of intellectual property theft",https://techcrunch.com/2026/08/29/sony-music-warner-sue-anthropic-alleging-a-brazen-campaign-of-intellectual-property-theft/,2026-08-29T18:41:59+00:00,Kirsten Korosec,This latest lawsuit is particularly broad and homes in on accusations of illegal piracy.,"Sony Music Publishing, Warner Chappell and numerous other music publishers have sued Anthropic and co-founders Dario Amodei and Benjamin Mann, alleging the AI lab conducted a “brazen campaign of illegally torrenting, scraping, and downloading copyrighted works.”

The lawsuit, which was filed late Friday in the U.S. District Court for the Northern District of California, was first reported by Music Business Worldwide . The publishers accuse Anthropic of “blatant theft” by using thousands of copyrighted works to train its AI model Claude.

“We disagree with the publishers’ claims and we intend to defend ourselves robustly in court,” an Anthropic spokesperson wrote in an emailed statement sent to TechCrunch.

This isn’t the first intellectual property lawsuit Anthropic has faced. Some of the same lawyers behind this lawsuit also represent Concord Music Group and Universal Music Group in a case filed in January and led the Bartz v. Anthropic case, in which a group of authors accused Anthropic of using copyrighted works to train products like Claude. Anthropic was ordered to pay $1.5 billion in the landmark Bartz case after a judge ruled that while it was legal for the AI lab to use copyrighted works, it was not legal to acquire that content through piracy.

While the cases make similar arguments, there are key differences. This latest lawsuit is particularly broad and builds off the other cases, including by accusing Anthropic of “flagrant piracy” through illegal torrenting to obtain millions of copies of books, including those that contain lyrics and sheet music.

Article was updated to include Anthropic’s comment.

Don’t miss out . The startup community will gather to answer a pivotal question: How do you build sustainably in the AI era?

Subscribe for the industry’s biggest tech news

Every weekday and Sunday, you can get the best of TechCrunch’s coverage.

TechCrunch Mobility is your destination for transportation news and insight.

Startups are the core of TechCrunch, so get our best coverage delivered weekly.

Provides movers and shakers with the info they need to start their day.

By submitting your email, you agree to our Terms and Privacy Notice .",2026-08-30T11:51:23.738903+00:00
1.0,NEWS,TechCrunch AI,https://techcrunch.com/2026/08/29/were-not-doing-30-bets-a-year-vijay-pande-on-betting-small-after-running-4-billion-at-a16z/,“We’re not doing 30 bets a year”: Vijay Pande on betting small after running $4 billion at a16z,https://techcrunch.com/2026/08/29/were-not-doing-30-bets-a-year-vijay-pande-on-betting-small-after-running-4-billion-at-a16z/,2026-08-29T17:36:47+00:00,Connie Loizos,"Vijay Pande — who left a16z's roughly $4 billion biotech practice last year to start the much smaller, AI-native VZVC — talks about why biology is finally shifting from a ""discovery"" science to an ""engineering"" one, why clinical trials are still brutally expensive, and why he thinks open, shared datasets (not walled-off ones) are what will actually let AI transform medicine.","It used to be that Vijay Pande was better known in academic circles than investor circles. That changed pretty abruptly a dozen years ago, when Marc Andreessen and Ben Horowitz — who’d spent their firm’s first five years explicitly avoiding healthcare and life sciences — decided the category was worth betting on after all and handed the keys to Pande. At the time, he was a Stanford chemistry professor who was best known for building Folding@home, the distributed-computing project that turned millions of home PCs into a supercomputer for disease research. Over the next decade-plus, he grew a16z’s bet into a practice managing close to $4 billion.

So it was somewhat unexpected when in June of last year, Pande walked away from it all to start something much smaller. In fact, his new firm, VZVC , co-founded with longtime investor Zach Werner, is built around a handful of concentrated bets a year rather than dozens, it has no associates, and it relies heavily on AI for its day-to-day operations.

To learn more about Pande’s hard pivot, we talked with him this week about why he’s making just a handful of concentrated bets rather than spreading himself thin in the current market — and about one of the more interesting conundrums in AI-driven biotech: unlike text, biological data can’t be scraped off the internet, so nearly every company ends up building its own walled-off dataset. What does that mean for all the advances AI in medicine has promised, and who actually gets access to them?

This conversation has been edited for length and clarity. You can also listen to the fuller conversation (below).

You’ve said biology is moving from a “science of discovery” to something you can engineer. What does that mean?

For a lot of the way drugs have been developed, there was very much a fortuitous aspect to it. I think what’s shifted is that AI and machine learning allow computers to wrap their type of understanding around something very, very complicated… to try to figure out what targets you want your drugs to hit, for specific diseases, to be able to make those drugs, and now even to help in the clinical trials — which are the most expensive part of the process.

I thought clinical trials were getting cheaper because drug developers are using more synthetic data, so not as many people are needed for these trials.

That’s, I think, very much an aspiration.

The cost and time to get to clinical trials has been shrinking, especially with AI, but it could still cost hundreds of millions of dollars to run a trial, which is why drugs are very expensive. The probability of a drug going successfully from the first trial to the end of the third trial is just 20%. If 8 out of 10 fail, and these things cost hundreds of millions of dollars, the amortized cost gets really high. The reason they fail typically is not that the biologist did something wrong; it’s that all the experiments these drugs were designed on were on animal models like mice, and in the end, animal models are just not very predictive of humans. The AI model is not going to be perfect, but it’s going to be way better than any animal model would be, and once it crosses that bar, that’s where it gets really exciting.

[The phase after that is]: Is the drug the right drug for me ?

The jargon here is so-called precision medicine. If you go to a doctor with something not trivial, they have to guess what’s going on, because there’s only so much they can tell. Then they give you a drug — and if that doesn’t work, they give you another drug, then another drug. This happens in cancer, it happens in lots of different areas. We would all be much better off if the first drug was the right one. Typically, your blood test values are compared to population averages. But really, they should be compared to: is this [result] weird for you? What we’re starting to do also on the medicine side is [the ability] to just understand what would be right for the individual.

Would you say the path to this moment has been slow and steady, or did it spike more recently?

I think it’s lots of different things [coming together]. So for instance, precision medicine for the longest time was based on genomics. But the reality is your genome is kind of like the blueprint for your house on day one, but your house is fairly different now compared with the moment it was built. So there are many other things that people can now measure in proteomics and so on that are much more relevant for understanding disease and where your body is now. There has also been [a lot of] automation in robotic measurements that is naturally tied into AI, and those two go hand in hand really well.

Over the last decade, there’s been this steady clip fforin both AI for biology and AI for chemistry. The biology part is like, how can we treat this disease? And then the chemistry part is, how can we come up with a drug to go after that specific protein? There have actually been very significant advances over those 10 years.

You mentioned that biology is one of the few places AI can’t just scrape data off the internet. What does that mean for how the field develops?

It’s a place where you don’t have any of this data that people can just all train the same thing, and your data can’t be distilled from one model to another. It’s a really interesting play from just the pure AI sense.

Doesn’t that echo a familiar problem in medicine, though — doctors operating in [territorial, often competitive] silos?

You’re onto something really big here. Let’s say [someone] has some type of cancer, and it’s both an issue in oncology and endocrinology — those two doctors really don’t sync together very well. What is really intriguing about AI is that it can, in principle, be a specialist in everything, and it can start to see things that really any single human being couldn’t. It would be equivalent to having a team of the very best doctors all clamoring together in that moment.

But is there enough data sharing for that vision to actually be realized? I understand why founders and investors want to protect their [respective findings], but . . .

I think one of the bigger trends is that we’re starting to see a shift toward building these atlases of biological information — which, from a technology standpoint, are typically foundation models. And as they become more common, I think we’ll see the same thing that’s happened with open-source LLMs, which do very well against the corporate ones: open-source foundation models in biology having a very broad impact.

You’re involved with Genesis Therapeutics, which came out of your lab at Stanford, and Insitro, the drug-discovery company launched by Daphne Koller, a former colleague at Stanford. You say you’re also incubating a company with a founder you’ve known for 20 years. What are you looking for in founders, and in what areas?

There are two areas that I’ve been spending most of my time on. One is AI for healthcare delivery, which I did a ton at a16z as well, and then AI for clinical trials.

One of the things that’s most important to me [about founders] is that we can really trust each other — founders that have high integrity, that do what they say they’re gonna do… I’m expecting this relationship to be 5, 10 years plus into, ideally, their next company. I want to work with people who are thinking long term like that. Ideally, these are people who are not just trying to win and beat other people, but really thinking about the question: how do we win together?

What have you gotten right and wrong in your investing career so far?

When I started talking about AI and machine learning and technology and medicine and bio 10 plus years ago, there was a lot of resistance and a lot of people saying, ‘Oh, that’s never going to happen. That’s never going to be useful,’ and so on. That resistance is largely gone and seeing this arc is very fulfilling.

I think it took me some time to really appreciate that as seductive as the coolest technologies are, it really always comes back to go-to-market. I tell my founders, especially the ones who are coming from the science or the product side, for them to take all their brilliance and creativity and really apply it to the go-to-market side, that the go-to-market part is at least as hard or harder than the technology side.

Help us understand how you’re designing this new firm differently, compared with what you were running at a16z.

Right now, we’re doing something really quite different… VZ is named after me, Vijay, and my co-founder, Zach Werner — he’s the Z. We’re intentionally really quite small… on the investment side, it’s really just the two of us. We were actually intending on hiring associates, but it turned out, with the agents that we’ve built up, not to be something that we need to do.

We’re [not] driving 30 bets per year… we’re talking about probably five, not a lot of investments — very concentrated. Adding a company at a typical fund is like adding a Facebook friend — that’s something you do pretty quickly. For Zach and I, it’s more like  . . . wanting to have another child. This is a big deal for us.

With that structure, who are you competing against for deals?

The funny thing about this model is that typically we’re not trying to compete for a hot round — people make room for us. It’s a very different thing than trying to get the hot Series A or Series B. Largely, people want us as investors because of what Zach and I can do, and how hands-on we can be. When I look at people who are inspirations, I look at someone like Antonio Gracias at Valor — he’s well-known now because of the SpaceX deal, but he’s been doing what he’s been doing for 20 years. What Thrive has done, with a more concentrated portfolio, is also a real inspiration. Obviously, a16z is sort of in my DNA as well, but I think those other ones are new additions to how we think about things.

What’s overhyped right now in AI and biotech?

The reality is that AI can find insights that we can’t get from just humans alone. The thing that always gets tricky is when there’s this call that AI is going to cure all everything. The reason for hesitance there is not because of any doubt about AI — it’s about doubt of the data. LLMs work because there’s so much data to learn from. When the data is just simply not there, then AI can’t magically solve that problem.

When you purchase through links in our articles, we may earn a small commission . This doesn’t affect our editorial independence.

Don’t miss out . The startup community will gather to answer a pivotal question: How do you build sustainably in the AI era?

Hugging Face is selling a cute $399 open source duck robot, Microduck

Nvidia closes in on Hugging Face acquisition

Viral AI startup Instinct has raised $350M at a $2.5B valuation

Fitbit founders launch Luffu Link, an LTE health and safety band

India’s Airbound bags $37M to take on trucks with rocket-like drones

Hugging Face reportedly in talks to be acquired for $13B

Who’s behind the new ‘stealth model’ Ox Alpha?",2026-08-30T11:51:23.824293+00:00
1.0,NEWS,TechCrunch AI,https://techcrunch.com/2026/08/29/nvidias-ai-advantage-is-moving-beyond-the-gpu/,Nvidia’s AI advantage is moving beyond the GPU,https://techcrunch.com/2026/08/29/nvidias-ai-advantage-is-moving-beyond-the-gpu/,2026-08-29T13:00:00+00:00,Russell Brandom,The new generation of data center systems is increasing efficiency with smarter traffic control instead of just more processor cycles.,"Before this week, the dominant story about Nvidia went something like this: For the first few years of the AI boom, Nvidia was the only source for state-of-the-art GPUs, which became immensely profitable as the industry scaled out. In the last few years, hyperscalers like Amazon and Google have started building their own chips, and Nvidia is no longer the only game in town, leading many investors to wonder how durable its advantage really is.

It’s a compelling story, and mostly true. After growing its market cap 10x between the start of 2023 and mid-2025, Nvidia shares have been on a more modest trajectory for the past year, driven by concerns about GPU competition.

A new narrative has taken shape since the company’s earnings on Wednesday and investors are starting to realize that Nvidia’s advantage goes far beyond GPUs. As AI’s compute grows into the gigawatt scale, orchestration has become an increasingly complex task. Not surprisingly, Nvidia has built much of the state-of-the-art hardware needed to handle it, giving the company a huge advantage in the systems that surround the GPU even as it sees increased competition on the GPUs themselves.

For all the talk of compute as a commodity , it’s still incredibly difficult to operate a megascale data center at peak efficiency — and as deployments get bigger and faster, that challenge is only growing.

You can see some of this just by looking at the details of what Nvidia is actually selling. The company is currently rolling out its Vera Rubin architecture, which pairs the Rubin GPU with a collection of other units, including the Vera CPU, the Groq 3 LPX inference accelerator and similar racks for storage and networking.

Over the past week, I’ve been talking to folks at Nvidia about what those systems actually do, and the results have been surprising. Like the Rubin GPU itself, they’re extremely specialized systems, but instead of churning through tokens, they’re making sure everything outside the GPU works as efficiently as possible. If the GPU is the engine, these are the rest of the car.

The Vera CPU in particular is focused on the problem of orchestrating data. “Vera is important because there’s only so much memory that you can put in a single server or any sort of compute platform,” Jason Hardy, Nvidia’s VP of storage technology, told me.

As data centers have scaled up computing power, memory capacity has scaled up too, which is why companies like Micron have gotten rich in the second wave of the infrastructure boom. But getting that data to the GPU at the right time isn’t straightforward — and as companies look to drive tokens-per-watt lower and lower, they’re realizing how important that kind of traffic direction is.

“We saw upwards of 3x improvement in these operations, where the Vera CPU is allowing for acceleration,” Hardy said. “So now we can use our flash to its fullest potential, because we can get all that performance out of it without bottlenecking.”

You can see versions of the same problem outside of Nvidia. When OpenAI developed its Jalapeño chip, a major focus was avoiding these challenges entirely by minimizing the amount of data that needs to be moved around.

“We designed Jalapeño to minimize data movement and communication delays,” the company said in a blog post earlier this month . “Its large domain allows the entire workload to remain within one connected system, minimizing data movement and helping the complete request stay fast and efficient from beginning to end.”

It’s a different approach, avoiding data movement entirely by conducting a workload within one integrated chip. But the overall logic is the same, increasing efficiency with smarter traffic control instead of just more processor cycles. That in turn opens up a whole new layer of infrastructure for companies to compete over.

This new focus on data orchestration isn’t automatically a win for Nvidia. The company will have to compete with rival chipmakers and hyperscalers just as it has with GPUs. But the competition has moved to a new layer, where building a rival GPU matters less than being able to make the entire system work efficiently.

And at least in the early stages, Nvidia looks to have a commanding lead.

When you purchase through links in our articles, we may earn a small commission . This doesn’t affect our editorial independence.

Don’t miss out . The startup community will gather to answer a pivotal question: How do you build sustainably in the AI era?

Hugging Face is selling a cute $399 open source duck robot, Microduck

Nvidia closes in on Hugging Face acquisition

Viral AI startup Instinct has raised $350M at a $2.5B valuation

Fitbit founders launch Luffu Link, an LTE health and safety band

India’s Airbound bags $37M to take on trucks with rocket-like drones

Hugging Face reportedly in talks to be acquired for $13B

Who’s behind the new ‘stealth model’ Ox Alpha?",2026-08-30T11:51:23.899630+00:00
1.0,NEWS,The Verge,https://www.theverge.com/entertainment/986461/hike-appalachian-trail-pixel-art-a-trail-tale,Vicariously hike the Appalachian in the gorgeous A Trail Tale,https://www.theverge.com/entertainment/986461/hike-appalachian-trail-pixel-art-a-trail-tale,2026-08-29T20:59:26+00:00,Terrence O’Brien,"I used to be an avid hiker and would try to go backpacking a few times a year. I always dreamed of thru-hiking the Appalachian Trail, but life kind of got in the way. (Turns out jobs, wives, and children aren't thrilled with the idea of you disappearing for three months.) But I've been longing […]","Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

It’s an interactive trail journal inspired by Sierra point-and-click adventures and Oregon Trail.

It’s an interactive trail journal inspired by Sierra point-and-click adventures and Oregon Trail.

Posts from this author will be added to your daily email digest and your homepage feed.

Posts from this author will be added to your daily email digest and your homepage feed.

I used to be an avid hiker and would try to go backpacking a few times a year. I always dreamed of thru-hiking the Appalachian Trail, but life kind of got in the way. (Turns out jobs, wives, and children aren’t thrilled with the idea of you disappearing for three months.) But I’ve been longing to reconnect with my love of the outdoors and just recently took my kids on their first camping trip. So I discovered A Trail Tale at a really opportune time. It’s an interactive trail journal created by Andy Moliski with help from his brothers Adam and Alex.

The various segments of the trail are rendered in beautiful pixel art reminiscent of a ‘90s Sierra point-and-click adventure. Alex recorded an equally gorgeous original score that combines nature sounds, acoustic guitar, strings, and even what sounds like clarinet.

As you click through each day, you’re greeted with information about landmarks and a game-like UI that is partially inspired by titles like Oregon Trail. (Spoiler: nobody dies of dysentery in this one.) Clicking on Andy unfurls a menu of icons that offer details about the journey, his mental state, and even bits of poetry. There are even little icons for things that impact his fortitude and morale meters, like inclement weather or picturesque scenery.

It’s insanely easy to just get lost in Andy’s journey for hours. And it’s making me wonder if I should get back out there and start tackling some more of the AT myself.

Posts from this author will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

A free daily digest of the news that matters most.",2026-08-30T11:51:24.246983+00:00
1.0,NEWS,The Verge,https://www.theverge.com/policy/986456/milo-yiannopoulos-deported-ice,Alt-right troll Milo Yiannopoulos has been deported,https://www.theverge.com/policy/986456/milo-yiannopoulos-deported-ice,2026-08-29T19:49:59+00:00,Terrence O’Brien,"Alt-right troll Milo Yiannopoulos was arrested by ICE on Thursday, and today the Department of Homeland Security confirmed to Reuters and the Washington Post that he had been deported to the UK. Yiannopoulos came to the US legally in 2019, but overstayed his visa. After he failed to appear in court for an immigration hearing, […]","Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

The controversial Gamergate figure has been sent back to the UK after overstaying his visa.

The controversial Gamergate figure has been sent back to the UK after overstaying his visa.

Posts from this author will be added to your daily email digest and your homepage feed.

Posts from this author will be added to your daily email digest and your homepage feed.

Alt-right troll Milo Yiannopoulos was arrested by ICE on Thursday, and today the Department of Homeland Security confirmed to Reuters and the Washington Post that he had been deported to the UK. Yiannopoulos came to the US legally in 2019, but overstayed his visa. After he failed to appear in court for an immigration hearing, a final order of removal was issued ​on July 22.

The British national made a name for himself as an editor at Steve Bannon’s Breitbart and an early supporter of Donald Trump’s. He has had a long history of controversial statements and associations, including reportedly helping arrange Trump’s dinner with Kanye West and white nationalist Nick Fuentes, and he was a key figure in the online harassment campaign Gamergate .

In recent years, however, his antics have led to a falling out with most significant figures on the right, including MAGA influencer Laura Loomer. He has denied condoning statutory rape or pedophilia , but he has suggested it’s acceptable for an adult to have a sexual relationship with a 13-year-old .

There’s no word if the 44 interns in a trenchcoat who also constitute the entity known as Milo Yiannopoulos have also been deported.

Posts from this author will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

A free daily digest of the news that matters most.",2026-08-30T11:51:24.300203+00:00
1.0,NEWS,The Verge,https://www.theverge.com/ai-artificial-intelligence/986438/sony-music-warner-chappell-anthropic-lawsuit-copyright,Sony Music and Warner Chappell are suing Anthropic,https://www.theverge.com/ai-artificial-intelligence/986438/sony-music-warner-chappell-anthropic-lawsuit-copyright,2026-08-29T18:19:53+00:00,Terrence O’Brien,"Sony Music and Warner Chappell have filed suit against Anthropic in the US District Court for the Northern District of California seeking damages for ""tens of thousands"" copyrighted works. The companies are asking for up to $150,000 per work, plus up to $25,000 for each instance when identifiable copyright data was stripped. In total, the […]","Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

The companies call it “one of the largest and most blatant ongoing thefts of intellectual property in history.”

The companies call it “one of the largest and most blatant ongoing thefts of intellectual property in history.”

Posts from this author will be added to your daily email digest and your homepage feed.

Posts from this author will be added to your daily email digest and your homepage feed.

Sony Music and Warner Chappell have filed suit against Anthropic in the US District Court for the Northern District of California seeking damages for “tens of thousands” copyrighted works. The companies are asking for up to $150,000 per work, plus up to $25,000 for each instance when identifiable copyright data was stripped. In total, the damages could amount to several billion dollars if a court finds in Sony and Warner’s favor and awards the maximum amount.

This is just the latest high-profile suit against Anthropic, which recently settled a suit brought by the publishing industry for $1.5 billion . It’s also faced multiple lawsuits from Universal Music Group, Concord, and ABKCO, plus separate suits from BMG and Round Hill Music .

In addition to suing Anthropic as an entity, the complaint names Co-Founders Dario Amodei and Benjamin Mann as individual defendants. The suit alleges that Mann used BitTorrent to download over five million pirated books , and that employees downloaded at least two million more from Pirate Library Mirror . It also claims that Anthropic scraped lyrics from sites like MusixMatch and LyricFind, which paid to license content from the labels.

Plaintiff Music Publishers, a group of the world’s leading music publishers, bring this action to hold accountable the culprits behind one of the largest and most blatant ongoing thefts of intellectual property in history. Defendants Anthropic and its founders Dario Amodei and Benjamin Mann have conducted a brazen campaign of illegally torrenting, scraping, and downloading copyrighted works on a massive scale in order to develop, operate, and reap enormous profits from Anthropic’s “Claude” series of artificial intelligence (“AI”) models.

Specific songs named as being found in Anthropic’s training data include Marvin Gaye and Tammi Terrell’s “Ain’t No Mountain High Enough,” Bon Jovi’s “Livin’ On a Prayer,” Earth, Wind & Fire’s “September,” Leonard Cohen’s “Hallelujah,” and TaylorSwift’s “Paper Rings.” Antrhopic did not immediately respond to a request for comment.

Posts from this author will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

A free daily digest of the news that matters most.",2026-08-30T11:51:24.347534+00:00
1.0,NEWS,The Verge,https://www.theverge.com/gadgets/986427/distraction-free-writing-gadget-byok-scripts-extensions,Distraction-free writing gadget BYOK is adding custom extensions,https://www.theverge.com/gadgets/986427/distraction-free-writing-gadget-byok-scripts-extensions,2026-08-29T16:01:13+00:00,Terrence O’Brien,"BYOK is a no-frills, single-purpose gadget that 90 percent of people will find absolutely frivolous. But for those who spend a significant chunk of their lives putting words to virtual paper, there is an obvious allure. Personally, I think it's at its best when you just stick to the bare minimum, focusing on pure text […]","Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

The company’s solution to adding features without bloat is an optional scripting system.

The company’s solution to adding features without bloat is an optional scripting system.

Posts from this author will be added to your daily email digest and your homepage feed.

Posts from this author will be added to your daily email digest and your homepage feed.

BYOK is a no-frills, single-purpose gadget that 90 percent of people will find absolutely frivolous. But for those who spend a significant chunk of their lives putting words to virtual paper, there is an obvious allure. Personally, I think it’s at its best when you just stick to the bare minimum, focusing on pure text drafting. Certain users, though, need more. They want BYOK to take notes, they want to use it for writing screenplays, or maybe they want to organize a sprawling novel.

Balancing the wants and needs of these more demanding users has been a challenge that BYOK founder Nick Sjolinder has been trying to figure out how to tackle. The answer he seems to have landed on, is scripts. Rather than clutter BYOK with a ton of features that 80 percent of its users wont touch, or crowd the Studio app with even more formats, the company is planning to implement optional scripts that expand the capabilities of BYOK.

A few examples of the kinds of thing people will be able to create are a screenplay assistant, a character note tool, and a writing analyzer. This could let users highlight text in a document and pull it out as a note or tell them when they’re using the passive voice. It’s still early in development and the scripting features haven’t rolled out publicly, but BYOK is asking for feedback from its users.

Posts from this author will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

A free daily digest of the news that matters most.",2026-08-30T11:51:24.394284+00:00
1.0,NEWS,The Verge,https://www.theverge.com/entertainment/983448/welcome-to-night-vale-cocreator-joseph-fink-learned-storytelling-from-grim-fandango,Welcome to Night Vale cocreator Joseph Fink learned storytelling from Grim Fandango,https://www.theverge.com/entertainment/983448/welcome-to-night-vale-cocreator-joseph-fink-learned-storytelling-from-grim-fandango,2026-08-29T15:00:00+00:00,Terrence O’Brien,"Joseph Fink is the cocreator and cowriter of Welcome to Night Vale, arguably the most important fiction podcast ever. He's also the creator of the noir podcast Unlicensed and Alice Isn't Dead, which takes some of the conspiratorial cosmic horror of Night Vale and turns it into fodder for a more serious series about relationships, […]","Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

His latest book, The Nudge, tells the tale of a man who can’t seem to outrun a mysterious evil.

Posts from this author will be added to your daily email digest and your homepage feed.

If you buy something from a Verge link, Vox Media may earn a commission. See our ethics statement.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

His latest book, The Nudge, tells the tale of a man who can’t seem to outrun a mysterious evil.

Posts from this author will be added to your daily email digest and your homepage feed.

If you buy something from a Verge link, Vox Media may earn a commission. See our ethics statement.

Posts from this author will be added to your daily email digest and your homepage feed.

Joseph Fink is the cocreator and cowriter of Welcome to Night Vale , arguably the most important fiction podcast ever. He’s also the creator of the noir podcast Unlicensed and Alice Isn’t Dead , which takes some of the conspiratorial cosmic horror of Night Vale and turns it into fodder for a more serious series about relationships, trauma, and the open road. There’s also a sequel series out now called Don’t Tell Alice that takes the story down an even darker path in which protagonist Keisha is the one with a secret.

Joseph is also an accomplished author. In addition to co-writing the three Welcome to Night Vale novels, he’s also penned the Alice Isn’t Dead novel and The Halloween Moon . His latest work is The Nudge , which features some gorgeous illustrations from Jessica Hayworth, who also provides the art for Night Vale , hits shelves on September 1st. It’s a brief and unsettling novella about a man trying to outrun some mysterious evil.

What is the first app you install on a new phone or computer?

Podcast Addict. It’s an Android-only podcast app made by one guy named Xavier, and it is so much better than any other podcast app that it’s the main reason I can never switch to an iPhone. I’m maybe the one guy in the entire country who chooses phones based on how they play podcasts.

Which social media platform do you use the most?

I use Bluesky, which I used to like because no one was there and so no one read my posts, which is really the ideal social media for me. Now there are more people there, and sometimes people read and respond to my posts, which is a drag.

What game do you have the fondest memories of?

My entire understanding of storytelling is probably shaped by Grim Fandango , a 1999 adventure game about a sad sack grim reaper navigating a film noir afterlife. There are lines and images from that game that will live in my head forever, even if a lot of them were parodies or references to classic films I wasn’t even aware existed when I first played that game.

Our Audible show Unlicensed was one of those few projects that turned out exactly how I wanted it to in my head. A mystery series set in the least cool parts of Los Angeles, the parts where the actual people live. I didn’t want it to be “good for two writers who usually don’t write mysteries.” I just wanted us to write a damn good mystery, and I think we did. We got three seasons out of Audible, but then they mostly shut down their original shows department, and that was it. If I had my choice though, I’d happily spend the rest of my life writing Unlicensed .

What’s the best piece of advice you’ve ever received?

I recently watched a talk with Meshell Ndegeocello, and she described having to shush a fellow student in a guitar workshop who was noodling on his guitar while the teacher was trying to demonstrate something. Meshell said: “As a musician, it doesn’t matter how well you play if you can’t listen.” I don’t know if it’s the best advice I’ve ever received, but I think it’s damn good advice and applies to a lot of things outside of music.

What’s the last piece of physical media you bought?

I buy too many books, constantly. I like to hang out in bookstores, and I’ve never left one without buying at least a couple of books. I’m mostly not a physical media guy, I have no interest in owning records or DVDs, but I’ll build an addition to my house before I get rid of any books.

What would the tagline for your biopic be?

“It turns out watching a guy write audio fiction on his computer is boring, this movie was a mistake sorry, we’re sorry.”

I don’t really use GIFs or memes. I’m very much a text guy, which is why I stick to text social media mostly, even though that doesn’t really help you sell books or stuff like that.

Posts from this author will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

Posts from this topic will be added to your daily email digest and your homepage feed.

A free daily digest of the news that matters most.",2026-08-30T11:51:24.451416+00:00
